id,url,fund_name,company,category_obj_id,rate,return_percent,risk,fee,net_assets,delete_flag
1,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001090701,日興･ピムコ･グローバル短期債券ファンド 『愛称：債蔵』,日興,1,5,-0.24,1.13,0.75,9477,0
2,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016122104,ノーロード 明治安田 社債アクティブ,明治安田,2,5,0.91,1.75,0.25,1327,0
3,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010093001,三菱UFJ 日本国債ファンド(毎月決算型),三菱UFJ国際,2,5,0.63,1.98,0.13,13665,0
4,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001092104,大和住銀 DC日本債券ファンド,三井住友DS,2,5,0.76,2.0,0.4,563,0
5,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1998032301,エス･ビー･日本債券ファンド 『愛称：ベガ』,三井住友DS,2,5,1.18,2.04,0.41,7546,0
6,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015031208,ノムラ 日本債券オープン(野村SMA･EW),野村,2,5,0.78,2.05,0.39,36045,0
7,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001110106,シュローダー 年金運用ファンド日本債券 『愛称：年金運用日本債券』,シュローダー,2,5,0.82,2.21,0.65,12931,0
8,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015103007,投資のソムリエ＜DC年金＞リスク抑制型,アセマネOne,3,5,2.62,2.25,0.65,14914,0
9,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016102402,リスク抑制世界8資産バランスファンド 『愛称：しあわせの一歩』,アセマネOne,3,5,2.52,2.26,0.76,137760,0
10,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001041106,明治安田 日本債券オープン(毎月決算型) 『愛称：しあわせ宣言(毎月決算型)』,明治安田,2,5,1.16,2.31,0.2,8498,0
11,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=200111300C,明治安田 DC日本債券オープン 『愛称：DCしあわせ宣言』,明治安田,2,5,0.83,2.32,0.55,15202,0
12,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017010501,FWりそな円建債券アクティブファンド,りそな,4,5,1.67,2.41,0.59,120907,0
13,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017030108,ダイワ 円債セレクト 超長期国債&住宅金融支援機構債,大和,2,5,1.22,2.44,0.19,138,0
14,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2000012808,明治安田 日本債券ファンド 『愛称：ホワイトウィング』,明治安田,2,5,1.05,2.62,0.61,5137,0
15,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013103107,投資のソムリエ＜DC年金＞,アセマネOne,5,5,3.6,2.74,1.21,20355,0
16,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012102602,投資のソムリエ,アセマネOne,5,5,3.28,2.75,1.54,214118,0
17,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011022503,ノーロード日本国債フォーカス(毎月分配型),日興,2,5,0.87,2.9,0.36,1039,0
18,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013121102,ピクテ 円インカム･セレクト･F(１年決算型) 『愛称：円インカム･セレクト1年』,ピクテ,6,5,2.47,3.01,1.02,53,0
19,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005093003,GS･世界債券オープンA(野村SMA向け),ゴールドマン,3,5,2.23,3.05,0.66,6452,0
20,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201503120F,GS･世界債券オープンA(野村SMA･EW),ゴールドマン,3,5,2.25,3.06,0.65,7907,0
21,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015063007,日本超長期国債ファンド,三井住友DS,2,5,1.18,3.07,0.17,5436,0
22,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002121005,DCインデックスバランス(株式20),日興,7,5,1.54,3.13,0.15,6508,0
23,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016092612,フィデリティ 外国債券アクティブ･F A(一任),フィデリティ,4,5,3.82,3.13,0.56,3531,0
24,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016041303,ひとくふう世界国債ファンド(H有),三井住友DS,4,5,2.56,3.25,0.28,643,0
25,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016070101,One ニッポン債券オープン,アセマネOne,2,5,1.62,3.35,0.69,1404,0
26,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016022301,ダイワ 日本国債15-20年ラダー型ファンド,大和,2,5,1.5,3.35,0.3,4045,0
27,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016050906,S･ストリート 先進国債券インデックス(H有),ステート・S,8,5,2.74,3.39,0.22,12876,0
28,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016100307,たわらノーロード 先進国債券＜H有＞,アセマネOne,8,5,2.73,3.41,0.22,7293,0
29,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016082507,野村 外国債券インデックスA(SMA･EW),野村,8,5,2.76,3.43,0.33,7514,0
30,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017011106,(ダイワFWO)外国債券インデックス(H有),大和,8,5,2.78,3.44,0.26,3801,0
31,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011080501,三井住友･国債プラスF(毎月) 『愛称：円の達人』,三井住友DS,4,5,1.57,3.53,0.53,1149,0
32,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016040109,為替ヘッジ付米国国債プラス日本株式ファンド 『愛称：ぶち債･ちーと株』,大和,9,5,2.82,3.64,0.61,151,0
33,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012072001,三菱UFJ ヘッジ付外国債券オープン,三菱UFJ国際,8,5,2.79,3.66,0.44,99146,0
34,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017030107,ダイワ 円債セレクト 超長期国債,大和,2,5,2.1,3.7,0.19,3152,0
35,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017031301,ブレンドシックス,スカイオーシャン,7,5,1.76,3.86,1.4,79567,0
36,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002110802,三菱UFJ プライムバランス(安定型）DC,三菱UFJ国際,7,5,1.5,3.87,0.24,84332,0
37,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016033001,eMAXIS 最適化バランス(マイゴールキーパー),三菱UFJ国際,7,5,1.7,3.92,0.55,1952,0
38,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006100404,(野村FW) 外国債券Aコース,野村,4,5,1.84,3.96,0.75,136691,0
39,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008022801,DCダイワ･ターゲットイヤー2020,大和,10,5,1.82,4.2,0.31,138,0
40,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2004113007,三井住友･DC外国債券インデックスファンドS,三井住友DS,11,5,2.8,4.21,0.18,41094,0
41,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010102004,インデックスコレクション(外国債券),三井住友TAM,11,5,2.86,4.22,0.17,17372,0
42,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003011504,DC外国債券インデックスファンドL,三井住友TAM,11,5,2.79,4.22,0.25,32841,0
43,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002040101,三井住友･DC外国債券インデックス,三井住友DS,11,5,2.77,4.22,0.23,67155,0
44,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201512180A,たわらノーロード先進国債券,アセマネOne,11,5,2.82,4.28,0.19,14563,0
45,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016090811,iFree外国債券インデックス,大和,11,5,2.82,4.28,0.2,1889,0
46,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016062408,たわらノーロード先進国債券＜ラップ向け＞,アセマネOne,11,5,2.84,4.28,0.19,273,0
47,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006051502,三菱UFJ DC海外債券インデックスファンド,三菱UFJ国際,11,5,2.8,4.29,0.24,22431,0
48,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017022702,eMAXIS Slim先進国債券インデックス,三菱UFJ国際,11,5,2.86,4.29,0.15,10466,0
49,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002110801,野村 外国債券インデックスF(確定拠出年金),野村,11,5,2.85,4.31,0.15,39681,0
50,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007092707,野村 DC外国債券インデックスF,野村,11,5,2.85,4.31,0.15,14658,0
51,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016092613,フィデリティ 外国債券アクティブ･F B(一任),フィデリティ,3,5,4.05,4.35,0.56,945,0
52,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016122107,ノーロード 明治安田 5資産バランス(安定),明治安田,5,5,3.14,4.41,0.44,190,0
53,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006042801,ラッセル･インベストメント・G･バランス 安定型 『愛称：ライフポイント 安定型』,ラッセル,7,5,2.36,4.46,1.23,709,0
54,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001092105,大和住銀 DC年金設計ファンド30,三井住友DS,5,5,2.48,4.48,0.99,3498,0
55,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001120505,日立 バランスファンド(株式30),日立,5,5,2.0,4.53,0.15,8771,0
56,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013032502,ファイン・ブレンド(資産成長型),日興,7,5,2.0,4.57,1.47,22698,0
57,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013032501,ファイン・ブレンド(毎月分配型),日興,7,5,1.98,4.57,1.47,43224,0
58,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013071601,スマート･ファイブ(毎月決算型),日興,7,5,2.02,4.6,1.47,343331,0
59,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013071602,スマート･ファイブ(1年決算型),日興,7,5,2.02,4.61,1.47,52482,0
60,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005060601,ダイワ･ライフ･バランス30,大和,5,5,2.17,4.65,0.2,15413,0
61,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010102005,インデックスコレクション(バランス株式30),三井住友TAM,5,5,2.11,4.67,0.19,111065,0
62,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006092904,DCバランスファンド30,三井住友TAM,5,5,1.95,4.68,0.23,20404,0
63,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013112505,USストラテジック･インカム･アルファ毎月,アセマネOne,12,5,4.26,4.78,1.48,1864,0
64,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002072501,マイバランス30(確定拠出年金),野村,5,5,1.98,4.79,0.15,81164,0
65,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007092701,マイバランスDC30,野村,5,5,1.97,4.8,0.15,26904,0
66,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013112506,USストラテジック･インカム･アルファ年1回,アセマネOne,12,5,4.24,4.81,1.48,525,0
67,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017012301,三菱UFJ 先進国高金利債券ファンド(年1回) 『愛称：グローバル・トップ年1』,三菱UFJ国際,11,5,4.2,4.89,1.21,628,0
68,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013121601,三菱UFJ グローバル･ボンド(年1回決算型) 『愛称：花こよみ年1』,三菱UFJ国際,11,5,4.38,4.93,1.21,11534,0
69,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010021801,三菱UFJ 先進国高金利債券ファンド(毎月) 『愛称：グローバル･トップ』,三菱UFJ国際,11,5,4.36,4.93,1.21,54294,0
70,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003070901,三菱UFJ グローバル･ボンド(毎月決算型) 『愛称：花こよみ』,三菱UFJ国際,11,5,4.37,4.94,1.21,116449,0
71,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001013104,三井住友･ライフビュー･バランス30(安定型),三井住友DS,5,5,2.01,4.98,0.99,2159,0
72,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001113006,明治安田 DCハートフルライフ30,明治安田,5,5,2.05,5.01,0.91,2059,0
73,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015122401,ダイワ 米国国債7-10年ラダー型F(部分H有),大和,12,5,3.84,5.06,0.47,6829,0
74,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2017030102,THEOインカム･F(世界の債券中心),お金,3,5,2.69,5.06,0.44,226,0
75,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201504010B,野村 米国国債部分ラダーA(野村SMA･EW),野村,9,5,3.28,5.22,0.42,18150,0
76,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201306271A,米国国債ファンド FH (年1回決算型),大和,12,5,3.08,5.34,0.68,184,0
77,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016082901,上場インデックスファンド米国債券(H有) 『愛称：上場米債(為替ヘッジあり)』,日興,9,5,3.57,5.42,0.18,6656,0
78,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=199704250F,インベスコ インカムセレクトファンド,インベスコ,12,5,2.87,5.45,1.43,794,0
79,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016052601,iシェアーズ・コア 米国債7-10年ETF(H有),ブラックロック,9,5,3.66,5.45,0.15,11411,0
80,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201504010C,野村 米国国債部分ラダーB(野村SMA･EW),野村,12,5,4.86,5.7,0.42,19379,0
81,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013120404,野村 米国国債部分ラダーファンドB(SMA),野村,12,5,4.84,5.7,0.42,4576,0
82,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015122402,ダイワ 米国国債7-10年ラダー型F(H無),大和,12,5,4.59,5.74,0.47,1,0
83,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016082902,上場インデックスファンド米国債券(H無) 『愛称：上場米債(為替ヘッジなし)』,日興,12,5,4.93,5.75,0.18,10109,0
84,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014043005,グローバル変動金利債券ファンド 円H有 『愛称：ヘンリー』,SOMPO,1,5,-0.23,5.94,0.56,3266,0
85,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007092605,DCターゲット･イヤーF2035,三井住友TAM,13,5,2.09,6.12,0.47,4032,0
86,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015030201,先進国投資適格債券ファンド(H有) 『愛称：マイワルツ』,アセマネOne,9,5,2.71,6.5,0.74,21006,0
87,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201502270E,いちよし FW専用投資信託オルタナティブ,いちよし,14,5,6.62,6.75,1.17,26556,0
88,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1997013108,MHAM USインカムAコース(H有),アセマネOne,15,5,3.18,7.11,1.82,870,0
89,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1998073101,グローバル･エマージング･ボンド･オープン 『愛称：受取物語』,三菱UFJ国際,16,5,1.15,7.25,1.67,15194,0
90,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003080801,ピムコ ハイ･インカム毎月分配型ファンド,三菱UFJ国際,11,5,1.55,7.25,1.43,65280,0
91,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006011202,DCダイワ･ワールドアセット(安定コース),大和,5,5,2.01,7.35,0.99,4974,0
92,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016122108,ノーロード 明治安田 5資産バランス(安定成長),明治安田,5,5,3.93,7.49,0.47,215,0
93,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014043006,グローバル変動金利債券ファンド 円H無 『愛称：ヘンリー』,SOMPO,17,5,0.21,7.57,0.56,608,0
94,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005060602,ダイワ･ライフ･バランス50,大和,5,5,2.75,7.76,0.22,12496,0
95,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013082902,日本金融ハイブリッド証券(毎月分配型)H無 『愛称：ジェイブリッド』,SOMPO,11,5,4.17,7.76,0.92,584,0
96,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001120504,日立 バランスファンド(株式50),日立,18,5,2.68,7.76,0.15,22547,0
97,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016122907,SBI スリランカ短期国債ファンド(毎月決算型),SBIアセット,19,5,1.04,7.82,1.0,273,0
98,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201606300A,日本金融ハイブリッド証券(年1回決算型)H無 『愛称：ジェイブリッド年1』,SOMPO,11,5,4.2,7.84,0.92,331,0
99,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2007092702,マイバランスDC50,野村,18,5,2.7,7.85,0.15,27965,0
100,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2002072502,マイバランス50(確定拠出年金),野村,5,5,2.62,7.88,0.15,137733,0
101,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010102006,インデックスコレクション(バランス株式50),三井住友TAM,18,5,2.77,7.89,0.2,13580,0
102,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006092905,DCバランスファンド50,三井住友TAM,18,5,2.73,7.9,0.24,20262,0
103,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013122707,SMT 米ドル建新興国債券インデックス(H有),三井住友TAM,20,5,3.12,7.96,0.66,508,0
104,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016122106,ノーロード 明治安田 円資産バランス,明治安田,18,5,3.03,8.02,0.47,358,0
105,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001013105,三井住友･ライフビュー･バランス50(標準型),三井住友DS,5,5,2.79,8.18,1.21,4175,0
106,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201508270A,ニッセイ･インデックスバランスF(4資産均等),ニッセイ,5,5,3.24,8.18,0.15,6043,0
107,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006042802,ラッセル･インベストメント・G･バランス 安定成長型 『愛称：ライフポイント 安定成長型』,ラッセル,5,5,2.85,8.21,1.25,1280,0
108,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1997013109,MHAM USインカムBコース(H無),アセマネOne,21,5,4.55,8.26,1.82,862,0
109,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001113007,明治安田 DCハートフルライフ50,明治安田,5,5,2.74,8.26,1.07,3504,0
110,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001120301,MHAM USインカム毎月コース(H無),アセマネOne,21,5,4.58,8.27,1.82,3506,0
111,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=201309260B,iシェアーズ ゴールドインデックス(H無),ブラックロック,22,5,8.84,8.28,0.51,2790,0
112,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015071701,東京海上･年金運用型戦略ファンド(年1回) 『愛称：年金ぷらす』,東京海上,18,5,3.05,8.29,1.37,1359,0
113,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015082702,eMAXIS バランス(4資産均等型),三菱UFJ国際,5,5,2.77,8.29,0.55,2358,0
114,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005092904,ハイ･イールドボンドAコース(野村SMA向け),野村,15,5,-0.08,8.34,1.23,1666,0
115,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010021202,One ETF 国内金先物,アセマネOne,22,5,9.09,8.36,0.5,78,0
116,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016070105,eMAXIS豪州債券インデックス,三菱UFJ国際,23,5,-0.16,8.38,0.66,396,0
117,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008120103,楽天資産形成ファンド 『愛称：楽天525』,明治安田,5,5,2.14,8.4,0.55,4586,0
118,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009111602,ハイブリッド証券ファンド(米ドル),アセマネOne,3,5,2.74,8.53,1.71,1090,0
119,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=200109250A,東京海上セレクション･バランス50,東京海上,5,5,4.22,8.56,1.25,25191,0
120,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015123009,キャピタル･グローバル･アロケーション･F(限定H),キャピタル,18,5,3.31,8.63,0.75,7739,0
121,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014072301,UBS 世界公共インフラ債券米ドル(毎月),UBS,11,5,3.28,8.75,1.67,4134,0
122,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014072302,UBS 世界公共インフラ債券米ドル(年2回),UBS,11,5,3.2,8.81,1.67,1332,0
123,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015043003,AMPヘッジ付G･インフラ債券F(ラップ向け),三菱UFJ国際,9,5,2.37,8.89,0.83,45,0
124,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003093002,日興 豪州インカム･オープン(毎月分配型),日興,23,5,-0.64,9.03,0.99,1335,0
125,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011121605,国際 インド債券オープン(毎月決算型),三菱UFJ国際,19,5,0.42,9.09,1.65,12141,0
126,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015101302,DIAM 新興国債券インデックスF＜H無＞(FW),アセマネOne,16,5,2.84,9.12,0.39,267,0
127,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=1997013102,米国優先証券オープン,野村,3,5,2.17,9.16,1.31,4733,0
128,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012060102,三菱UFJ/AMP Gインフラ債券F＜H無＞(毎月) 『愛称：世界のいしずえ』,三菱UFJ国際,11,5,3.43,9.34,1.32,57179,0
129,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011111601,ダイワ･インド・ルピー債オープン(毎月),大和,19,5,0.53,9.35,1.47,2004,0
130,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014110401,ニュージーランド･ボンド･オープン(毎月),大和,23,5,-0.26,9.37,1.3,88,0
131,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013122701,米国ツイン・スターズ･F 予想分配金提示型A,明治安田,5,5,1.93,9.58,2.09,430,0
132,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006033107,3資産バランスオープンアルファ 『愛称：トリプルインカムアルファ』,三井住友TAM,5,5,2.2,9.59,1.32,1571,0
133,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010112606,野村 インデックスF･新興国債券･H型 『愛称：Funds-i 新興国債券･為替ヘッジ型』,野村,20,5,-0.35,9.65,0.66,1359,0
134,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2009111607,ハイブリッド証券ファンド(元),アセマネOne,3,5,3.18,9.86,1.71,439,0
135,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016122109,ノーロード 明治安田 5資産バランス(積極),明治安田,18,5,4.34,9.87,0.51,235,0
136,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015120702,ターゲット･デート･ファンド(ベーシック)2030 『愛称：将来設計(ベーシック)』,フィデリティ,24,5,3.58,9.92,0.37,534,0
137,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013040202,楽天 みらいファンド,楽天,18,5,5.87,9.99,0.22,1725,0
138,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015040109,ハイ･イールド ボンド オープンB(野村SMA･EW),野村,21,5,1.05,10.02,1.23,7350,0
139,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2005092905,ハイ･イールドボンドBコース(野村SMA向け),野村,21,5,0.93,10.1,1.23,1496,0
140,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011100707,アジア･ハイ･イールド債券F(毎月)H無,SOMPO,21,5,0.55,10.11,1.78,388,0
141,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2004031002,ピムコ･ハイイールド･ファンドA(H無),日興,21,5,1.37,10.13,1.65,5680,0
142,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012061202,アジア･ハイイールド債券F(H有),日興,15,5,-0.55,10.14,1.79,342,0
143,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008022707,シンプレクス･ジャパン･バリューアップF,シンプレクス,25,5,9.22,10.15,2.0,17969,0
144,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2015120703,ターゲット･デート･ファンド(アクティブ)2030 『愛称：将来設計(アクティブ)』,フィデリティ,24,5,4.41,10.16,1.23,146,0
145,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010100802,新光 グローバル･ハイイールド債券(米ドル),アセマネOne,21,5,1.97,10.41,1.69,242,0
146,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013101601,新光 グローバル･ハイイールド債券(年1),アセマネOne,21,5,2.02,10.48,1.69,50,0
147,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016011404,アムンディ･欧州ハイ･イールド債券(米ドル)＜年2＞,アムンディ,21,5,0.91,10.71,1.78,236,0
148,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2008073002,野村 新興国債券インデックスF(確定拠出),野村,16,5,1.08,11.0,0.61,8565,0
149,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2010102007,インデックスコレクション(バランス株式70),三井住友TAM,18,5,3.23,11.08,0.21,7749,0
150,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2006092906,DCバランスファンド70,三井住友TAM,18,5,3.19,11.1,0.25,8123,0
151,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014100102,グローバルCoCo債ファンド 円H,日興,4,5,2.51,11.15,1.78,2820,0
152,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2001013106,三井住友･ライフビュー･バランス70(積極型),三井住友DS,18,5,3.39,11.43,1.43,3079,0
153,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012061201,アジア･ハイイールド債券F(H無),日興,21,5,0.89,11.51,1.79,607,0
154,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2013110603,エマージング･ソブリン(資産成長型) 『愛称：エマソブN』,三菱UFJ国際,16,5,0.66,11.53,1.73,1071,0
155,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2016022603,ピムコ世界金融ハイブリッド証券戦略F(毎･通貨P),SBIアセット,3,5,2.68,11.54,2.02,4248,0
156,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003080803,エマージング･ソブリン(1年決算型),三菱UFJ国際,16,5,0.61,11.55,1.73,12261,0
157,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2003080802,エマージング･ソブリン(毎月決算型),三菱UFJ国際,16,5,0.55,11.55,1.73,22337,0
158,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2012061501,三菱UFJ 欧州ハイイールド債ユーロ円P(毎月) 『愛称：ユーロスター・プレミアム』,三菱UFJ国際,21,5,0.31,11.61,2.05,9833,0
159,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2011111603,明治安田 インドネシア債券ファンド(毎月),明治安田,19,5,0.79,11.64,1.36,200,0
160,http://www.morningstar.co.jp/FundData/SnapShot.do?fnc=2014092501,ニッセイ 世界ハイブリッド証券戦略(毎･通) 『愛称：ｱﾄﾞﾊﾞﾝｽﾄﾞ・ｲﾝｶﾑ(毎月・通貨ﾌﾟﾚﾐｱﾑ)』,ニッセイ,3,5,2.35,11.65,2.02,1724,0
